hospital,error_type,invoice_id,planted_line,detail,line_match_before,line_match_after,flagged,category_found,extra_categories,expected_total,original_total,contract_total,total_equals_original,tier,confidence,spillover_in_batch
H3,volume_discount_omitted,INV-H3-000489,H3-L00489-20,discount removed: 1600 -> 2000,exact,exact,1,1,,4410294,4410294,,1,F2,0.93,0
H3,volume_discount_omitted,INV-H3-000850,H3-L00850-15,discount removed: 114176 -> 134325,exact,exact,1,1,,5026295,5026295,,1,F2,0.93,0
H3,volume_discount_omitted,INV-H3-000643,H3-L00643-07,discount removed: 114176 -> 134325,exact,exact,1,1,,3534723,3534723,,1,F2,0.93,0
H3,volume_discount_omitted,INV-H3-000730,H3-L00730-10,discount removed: 23963 -> 26625,exact,exact,1,1,,4427478,4427478,,1,F2,0.93,0
H3,volume_discount_omitted,INV-H3-000874,H3-L00874-02,discount removed: 24623 -> 35175,exact,exact,1,1,,3229314,3229314,,1,F2,0.93,0
H3,volume_discount_omitted,INV-H3-000673,H3-L00673-05,discount removed: 114176 -> 134325,strong,strong,1,1,,4225099,4225099,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000050,H3-L00050-07,discount added: 134325 -> 114176,exact,exact,1,1,,3788788,3788788,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000032,H3-L00032-07,discount added: 134325 -> 114176,exact,exact,1,1,,3046405,3046405,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000677,H3-L00677-08,discount added: 111225 -> 100103,strong,strong,1,1,,1947461,1947461,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000115,H3-L00115-06,discount added: 68025 -> 59862,exact,exact,1,1,,2667417,2667417,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000034,H3-L00034-08,discount added: 168975 -> 148698,exact,exact,1,1,,2352800,2352800,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000011,H3-L00011-06,discount added: 414850 -> 373365,exact,exact,1,1,,2481031,2481031,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000072,H3-L00072-03,discount added: 414850 -> 373365,exact,exact,1,1,,2149805,2149805,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000546,H3-L00546-15,discount added: 111225 -> 100103,exact,exact,1,1,,4199469,4199469,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000383,H3-L00383-06,discount added: 68025 -> 59862,exact,exact,1,1,,1443865,1443865,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000215,H3-L00215-06,discount added: 414850 -> 373365,exact,exact,1,1,,2252954,2252954,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000618,H3-L00618-03,discount added: 111225 -> 100103,strong,strong,1,1,,2526045,2526045,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000240,H3-L00240-02,discount added: 94250 -> 84825,strong,strong,1,1,,3109331,3109331,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000246,H3-L00246-05,discount added: 414850 -> 373365,exact,exact,1,1,,2031615,2031615,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000113,H3-L00113-14,discount added: 414850 -> 373365,exact,exact,1,1,,5731381,5731381,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000009,H3-L00009-04,discount added: 34775 -> 29559,exact,exact,1,1,,1121650,1121650,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000065,H3-L00065-07,discount added: 68025 -> 59862,exact,exact,1,1,,4144800,4144800,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000053,H3-L00053-12,discount added: 26625 -> 23963,exact,exact,1,1,,2824325,2824325,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000185,H3-L00185-14,discount added: 414850 -> 373365,exact,exact,1,1,,4468402,4468402,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000062,H3-L00062-08,discount added: 2000 -> 1800,exact,exact,1,1,,2046525,2046525,,1,F2,0.93,0
H3,volume_discount_incorrectly_applied,INV-H3-000056,H3-L00056-11,discount added: 20700 -> 17595,exact,exact,1,1,,2316310,2316310,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000430,H3-L00430-07,2025 amendment rate on a 2024 date: 41825 -> 39725,exact,exact,1,1,,5691368,5691368,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000111,H3-L00111-14,2025 amendment rate on a 2024 date: 38650 -> 44050,exact,exact,1,1,,2383875,2383875,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000115,H3-L00115-06,2025 amendment rate on a 2024 date: 68025 -> 80275,exact,exact,1,1,,2667417,2667417,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000410,H3-L00410-06,2025 amendment rate on a 2024 date: 294675 -> 312350,exact,exact,1,1,,2640415,2640415,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000026,H3-L00026-15,2025 amendment rate on a 2024 date: 41825 -> 39725,exact,exact,1,1,,3983224,3983224,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000220,H3-L00220-07,2025 amendment rate on a 2024 date: 68025 -> 80275,exact,exact,1,1,,1382975,1382975,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000157,H3-L00157-14,2025 amendment rate on a 2024 date: 2575 -> 3050,exact,exact,1,1,,6489494,6489494,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000184,H3-L00184-13,2025 amendment rate on a 2024 date: 38650 -> 44050,exact,exact,1,1,,2893431,2893431,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000161,H3-L00161-04,2025 amendment rate on a 2024 date: 94250 -> 111225,exact,exact,1,1,,2090866,2090866,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000196,H3-L00196-02,2025 amendment rate on a 2024 date: 38650 -> 44050,exact,exact,1,1,,3350736,3350736,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000227,H3-L00227-14,2025 amendment rate on a 2024 date: 68025 -> 80275,exact,exact,1,1,,4352271,4352271,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000213,H3-L00213-05,2025 amendment rate on a 2024 date: 41825 -> 39725,strong,strong,1,1,,1888375,1888375,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000268,H3-L00268-04,2025 amendment rate on a 2024 date: 2575 -> 3050,exact,exact,1,1,,1055840,1055840,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000435,H3-L00435-06,2025 amendment rate on a 2024 date: 182625 -> 208200,exact,exact,1,1,,4711705,4711705,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000198,H3-L00198-05,2025 amendment rate on a 2024 date: 41825 -> 39725,exact,exact,1,1,,4266496,4266496,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000407,H3-L00407-01,2025 amendment rate on a 2024 date: 294675 -> 312350,exact,exact,1,1,,1651890,1651890,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000462,H3-L00462-10,2025 amendment rate on a 2024 date: 41825 -> 39725,strong,strong,1,1,,1439683,1439683,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000318,H3-L00318-07,2025 amendment rate on a 2024 date: 294675 -> 312350,exact,exact,1,1,,2002531,2002531,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000078,H3-L00078-09,2025 amendment rate on a 2024 date: 182625 -> 208200,exact,exact,1,1,,4439952,4439952,,1,F2,0.93,0
H3,amendment_rate_by_invoice_date,INV-H3-000368,H3-L00368-03,2025 amendment rate on a 2024 date: 68025 -> 80275,exact,exact,1,1,,2454243,2454243,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000233,H4-L00233-01,price x3,exact,exact,1,1,,2666630,2666630,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000553,H4-L00553-02,price x1.25,exact,exact,1,1,,1389823,1389823,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000779,H4-L00779-02,price x0.75,exact,exact,1,1,,2932852,2932852,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000587,H4-L00587-10,price x2,exact,exact,1,1,,2443681,2443681,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000060,H4-L00060-01,price x2,exact,exact,1,1,,805625,805625,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000027,H4-L00027-13,price x1.5,exact,exact,1,1,,3087600,3087600,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000482,H4-L00482-03,price x0.75,strong,strong,1,1,,1482230,1482230,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000131,H4-L00131-04,price x0.5,exact,exact,1,1,,2284750,2284750,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000770,H4-L00770-09,price x1.5,exact,exact,1,1,,2739165,2739165,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000449,H4-L00449-12,price x0.5,strong,strong,1,1,,2992325,2992325,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000211,H4-L00211-12,price x0.5,exact,exact,1,1,,3056100,3056100,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000526,H4-L00526-04,price x2,exact,exact,1,1,,3121875,3121875,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000351,H4-L00351-17,price x0.75,strong,strong,1,1,,5091100,5091100,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000338,H4-L00338-03,price x0.75,exact,exact,1,1,,3339125,3339125,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000102,H4-L00102-01,price x1.25,strong,strong,1,1,,1967575,1967575,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000565,H4-L00565-04,price x2,strong,strong,1,1,,2389019,2389019,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000304,H4-L00304-04,price x0.75,exact,exact,1,1,,4995628,4995628,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000326,H4-L00326-13,price x1.75,exact,exact,1,1,,3798200,3798200,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000712,H4-L00712-03,price x3,exact,exact,1,1,,2480463,2480463,,1,F2,0.93,0
H4,unit_price_mismatch,INV-H4-000716,H4-L00716-14,price x0.5,exact,exact,1,1,,2696280,2696280,,1,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000642,H4-L00642-03,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,1042400,1023125,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000687,H4-L00687-04,unit per_hour and price x2 on the same line,exact,exact,1,0,,2204875,2130175,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000623,H4-L00623-01,unit per_visit and price x2 on the same line,exact,exact,1,0,,965250,884450,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000312,H4-L00312-06,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,715400,699500,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000660,H4-L00660-03,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,2183020,2015770,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000216,H4-L00216-11,unit per_visit and price x2 on the same line,exact,exact,1,0,,2110825,1973625,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000346,H4-L00346-03,unit per_item and price x2 on the same line,exact,exact,1,0,,4253950,4225450,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000803,H4-L00803-11,unit per_visit and price x2 on the same line,exact,exact,1,0,,1412064,1133514,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000509,H4-L00509-02,unit per_hour and price x2 on the same line,exact,exact,1,0,,5011872,4767372,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000111,H4-L00111-18,unit per_hour and price x2 on the same line,exact,exact,1,0,,3672631,3388731,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000336,H4-L00336-10,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,3838318,3783718,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000705,H4-L00705-08,unit per_hour and price x2 on the same line,exact,exact,1,0,,3780859,3597659,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000684,H4-L00684-06,unit per_night and price x2 on the same line,exact,exact,1,0,,3504613,2758763,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000014,H4-L00014-04,unit per_day and price x2 on the same line,exact,exact,1,0,,2715700,2658825,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000814,H4-L00814-10,unit per_unit_dispensed and price x2 on the same line,exact,exact,1,0,,3184450,3118300,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000815,H4-L00815-01,unit per_day and price x2 on the same line,price_tiebreak,ambiguous,0,0,,3265444,3135844,,0,C5,0.7,0
H4,wrong_unit_plus_price,INV-H4-000068,H4-L00068-01,unit per_hour and price x2 on the same line,exact,exact,1,0,,1523495,1482320,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000670,H4-L00670-06,unit per_hour and price x2 on the same line,strong,none,1,0,unknown_service,2411875,2221300,,0,F3,0.8,0
H4,wrong_unit_plus_price,INV-H4-000639,H4-L00639-01,unit per_visit and price x2 on the same line,exact,exact,1,0,,1307612,1240762,,0,F2,0.93,0
H4,wrong_unit_plus_price,INV-H4-000222,H4-L00222-06,unit per_test and price x2 on the same line,strong,none,1,0,unknown_service,1114700,1049900,,0,F3,0.8,0
H4,line_total_arithmetic,INV-H4-000087,H4-L00087-16,line total off by one unit (-148975),strong,strong,1,1,,3411011,3411011,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000668,H4-L00668-02,line total off by one unit (-111675),exact,exact,1,1,,3767380,3767380,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000713,H4-L00713-12,line total off by one unit (-13900),strong,strong,1,1,,2609056,2609056,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000822,H4-L00822-07,line total off by one unit (+4571),exact,exact,1,1,,2784216,2784216,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000505,H4-L00505-06,line total off by one unit (+170125),exact,exact,1,1,,869100,869100,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000811,H4-L00811-03,line total off by one unit (-91600),strong,strong,1,1,,367825,367825,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000827,H4-L00827-13,line total off by one unit (+9550),exact,exact,1,1,,5327380,5327380,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000434,H4-L00434-07,line total off by one unit (-97925),exact,exact,1,1,,1919075,1919075,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000279,H4-L00279-05,line total off by one unit (-15025),exact,exact,1,1,,2072558,2072558,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000224,H4-L00224-03,line total off by one unit (-3550),exact,exact,1,1,,1980323,1980323,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000564,H4-L00564-14,line total off by one unit (+5775),exact,exact,1,1,,7493231,7493231,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000728,H4-L00728-02,line total off by one unit (-6600),exact,exact,1,1,,988325,988325,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000145,H4-L00145-13,line total off by one unit (+39175),exact,exact,1,1,,3600775,3600775,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000797,H4-L00797-03,line total off by one unit (+325800),exact,exact,1,1,,2429475,2429475,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000343,H4-L00343-07,line total off by one unit (+11875),exact,exact,1,1,,1048175,1048175,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000414,H4-L00414-03,line total off by one unit (-16050),exact,exact,1,1,,2775659,2775659,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000520,H4-L00520-07,line total off by one unit (+155700),exact,exact,1,1,,2382850,2382850,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000195,H4-L00195-13,line total off by one unit (+4275),unit_tiebreak,unit_tiebreak,1,1,,2564800,2564800,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000306,H4-L00306-07,line total off by one unit (+43925),exact,exact,1,1,,2618850,2618850,,1,F1,0.97,0
H4,line_total_arithmetic,INV-H4-000046,H4-L00046-04,line total off by one unit (+155700),exact,exact,1,1,,2192275,2192275,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000754,,invoice total -100000,,,1,1,,2006700,2006700,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000753,,invoice total -25000,,,1,1,,3517100,3517100,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000484,,invoice total +50000,,,1,1,,1817505,1817505,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000126,,invoice total -100000,,,1,1,,1198500,1198500,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000641,,invoice total +50000,,,1,1,,2581878,2581878,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000635,,invoice total +50000,,,1,1,,2084625,2084625,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000558,,invoice total +50000,,,1,1,,780300,780300,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000738,,invoice total +50000,,,1,1,,1984399,1984399,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000525,,invoice total -25000,,,1,1,,1219975,1219975,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000321,,invoice total -25000,,,1,1,,2786067,2786067,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000741,,invoice total -100000,,,1,1,,3319825,3319825,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000459,,invoice total -25000,,,1,1,,2130148,2130148,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000551,,invoice total +50000,,,1,1,,4726470,4726470,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000251,,invoice total +100000,,,1,1,,1327425,1327425,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000749,,invoice total +50000,,,1,1,,3224700,3224700,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000341,,invoice total -25000,,,1,1,,5736706,5736706,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000632,,invoice total +100000,,,1,1,,1680900,1680900,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000465,,invoice total -100000,,,1,1,,813125,813125,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000344,,invoice total -100000,,,1,1,,2427031,2427031,,1,F1,0.97,0
H4,invoice_total_mismatch,INV-H4-000113,,invoice total +100000,,,1,1,,1557700,1557700,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000810,,INS-H5-2024-0731,,,1,1,,2774093,2774093,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000625,,INS-H3-2024-0562,,,1,1,,1569900,1569900,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000087,,INS-H2-2024-1183,,,1,1,,3411011,3411011,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000312,,INS-H1-2024-0417,,,1,1,,699500,699500,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000748,,INS-H2-2024-1183,,,1,1,,1131650,1131650,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000158,,INS-H1-2024-0417,,,1,1,,1897325,1897325,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000328,,INS-H3-2024-0562,,,1,1,,917100,917100,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000617,,INS-H5-2024-0731,,,1,1,,2334775,2334775,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000491,,INS-H3-2024-0562,,,1,1,,2202350,2202350,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000448,,INS-H5-2024-0731,,,1,1,,3450611,3450611,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000149,,INS-H2-2024-1183,,,1,1,,1433525,1433525,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000272,,INS-H5-2024-0731,,,1,1,,1856562,1856562,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000669,,INS-H3-2024-0562,,,1,1,,2036050,2036050,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000025,,INS-H3-2024-0562,,,1,1,,729989,729989,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000833,,INS-H5-2024-0731,,,1,1,,2619940,2619940,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000440,,INS-H3-2024-0562,,,1,1,,1999100,1999100,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000557,,INS-H1-2024-0417,,,1,1,,885100,885100,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000212,,INS-H1-2024-0417,,,1,1,,2243138,2243138,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000426,,INS-H5-2024-0731,,,1,1,,4417800,4417800,,1,F1,0.97,0
H4,contract_number_mismatch,INV-H4-000622,,INS-H5-2024-0731,,,1,1,,1257650,1257650,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000174,,reuses INV-H4-000174,,,1,1,,969075,969075,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000026,,reuses INV-H4-000026,,,1,1,,819175,819175,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000094,,reuses INV-H4-000094,,,1,1,,4985275,4985275,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000656,,reuses INV-H4-000656,,,1,1,,3047730,3047730,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000224,,reuses INV-H4-000224,,,1,1,,1131650,1131650,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000148,,reuses INV-H4-000148,,,1,1,,2322125,2322125,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000132,,reuses INV-H4-000132,,,1,1,,2026415,2026415,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000444,,reuses INV-H4-000444,,,1,1,,3072630,3072630,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000067,,reuses INV-H4-000067,,,1,1,,1006400,1006400,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000089,,reuses INV-H4-000089,,,1,1,,1400750,1400750,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000451,,reuses INV-H4-000451,,,1,1,,2130175,2130175,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000091,,reuses INV-H4-000091,,,1,1,,1789878,1789878,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000054,,reuses INV-H4-000054,,,1,1,,2401000,2401000,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000595,,reuses INV-H4-000595,,,1,1,,1482775,1482775,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000075,,reuses INV-H4-000075,,,1,1,,3770800,3770800,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000361,,reuses INV-H4-000361,,,1,1,,2718675,2718675,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000380,,reuses INV-H4-000380,,,1,1,,850425,850425,,1,F1,0.97,0
H4,duplicate_invoice_id,INV-H4-000503,,reuses INV-H4-000503,,,1,1,,2060075,2060075,,1,F1,0.97,0
